Problem,NumSols,Time(ms)
neos-1425699_SCIP_bfs_percNO_0.100000_reqNS_100_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,100,566.703186
neos-1425699_SCIP_bfs_percNO_0.100000_reqNS_200_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,200,1099.161377
neos-1425699_SCIP_bfs_percNO_0.100000_reqNS_1000_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,1000,3110.010010
23588_SCIP_bfs_percNO_0.100000_reqNS_10_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,10,7516.403809
23588_SCIP_bfs_percNO_0.100000_reqNS_50_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,50,16652.703125
23588_SCIP_bfs_percNO_0.100000_reqNS_100_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,100,21027.726562
23588_SCIP_bfs_percNO_0.100000_reqNS_200_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,200,23667.609375
23588_SCIP_bfs_percNO_0.100000_reqNS_1000_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,1000,51375.808594
nexp-50-20-1-1_SCIP_bfs_percNO_0.100000_reqNS_10_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,10,967.997620
nexp-50-20-1-1_SCIP_bfs_percNO_0.100000_reqNS_50_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,50,2312.147705
nexp-50-20-1-1_SCIP_bfs_percNO_0.100000_reqNS_100_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,100,4084.941406
nexp-50-20-1-1_SCIP_bfs_percNO_0.100000_reqNS_200_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,200,7811.222656
nexp-50-20-1-1_SCIP_bfs_percNO_0.100000_reqNS_1000_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,1000,29016.210938
nexp-50-20-4-2_SCIP_bfs_percNO_0.100000_reqNS_10_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,10,13376.257812
nexp-50-20-4-2_SCIP_bfs_percNO_0.100000_reqNS_50_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,50,17815.250000
nexp-50-20-4-2_SCIP_bfs_percNO_0.100000_reqNS_100_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,100,23748.476562
nexp-50-20-4-2_SCIP_bfs_percNO_0.100000_reqNS_200_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,200,36650.636719
nexp-50-20-4-2_SCIP_bfs_percNO_0.100000_reqNS_1000_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,1000,189827.953125
neos17_SCIP_bfs_percNO_0.100000_reqNS_10_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,10,3780.341797
neos17_SCIP_bfs_percNO_0.100000_reqNS_50_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,50,7092.134766
neos17_SCIP_bfs_percNO_0.100000_reqNS_100_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,100,9865.316406
neos17_SCIP_bfs_percNO_0.100000_reqNS_200_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,200,14168.864258
neos17_SCIP_bfs_percNO_0.100000_reqNS_1000_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,1000,59572.542969
mtest4ma_SCIP_bfs_percNO_0.100000_reqNS_10_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,10,22448.457031
mtest4ma_SCIP_bfs_percNO_0.100000_reqNS_50_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,50,22506.861328
mtest4ma_SCIP_bfs_percNO_0.100000_reqNS_100_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,100,23155.109375
mtest4ma_SCIP_bfs_percNO_0.100000_reqNS_200_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,200,23790.685547
mtest4ma_SCIP_bfs_percNO_0.100000_reqNS_1000_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,1000,26896.789062
nh97_tension_SCIP_bfs_percNO_0.100000_reqNS_10_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,10,11093.198242
nh97_tension_SCIP_bfs_percNO_0.100000_reqNS_50_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,50,12495.585938
nh97_tension_SCIP_bfs_percNO_0.100000_reqNS_100_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,100,15202.185547
nh97_tension_SCIP_bfs_percNO_0.100000_reqNS_200_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,200,19092.386719
nh97_tension_SCIP_bfs_percNO_0.100000_reqNS_1000_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,1000,40070.050781
