Problem,NumSols,Time(ms)
nexp-50-20-1-1_SCIP_bfs_percNO_0.090000_reqNS_10_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,10,997.330627
nexp-50-20-1-1_SCIP_bfs_percNO_0.090000_reqNS_50_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,50,2333.459473
nexp-50-20-1-1_SCIP_bfs_percNO_0.090000_reqNS_100_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,100,4234.284668
nexp-50-20-1-1_SCIP_bfs_percNO_0.090000_reqNS_200_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,200,7777.935547
nexp-50-20-1-1_SCIP_bfs_percNO_0.090000_reqNS_1000_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,1000,28998.900391
nexp-50-20-4-2_SCIP_bfs_percNO_0.090000_reqNS_10_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,10,9454.573242
nexp-50-20-4-2_SCIP_bfs_percNO_0.090000_reqNS_50_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,50,14856.018555
nexp-50-20-4-2_SCIP_bfs_percNO_0.090000_reqNS_100_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,100,19097.994141
nexp-50-20-4-2_SCIP_bfs_percNO_0.090000_reqNS_200_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,200,30481.105469
nexp-50-20-4-2_SCIP_bfs_percNO_0.090000_reqNS_1000_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,1000,175948.015625
neos17_SCIP_bfs_percNO_0.090000_reqNS_10_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,10,3132.168213
neos17_SCIP_bfs_percNO_0.090000_reqNS_50_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,50,5396.282227
neos17_SCIP_bfs_percNO_0.090000_reqNS_100_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,100,7091.365234
neos17_SCIP_bfs_percNO_0.090000_reqNS_200_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,200,11598.670898
neos17_SCIP_bfs_percNO_0.090000_reqNS_1000_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,1000,52420.031250
mtest4ma_SCIP_bfs_percNO_0.090000_reqNS_10_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,10,29337.947266
mtest4ma_SCIP_bfs_percNO_0.090000_reqNS_50_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,50,30488.972656
mtest4ma_SCIP_bfs_percNO_0.090000_reqNS_100_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,100,31699.236328
mtest4ma_SCIP_bfs_percNO_0.090000_reqNS_200_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,200,34802.234375
mtest4ma_SCIP_bfs_percNO_0.090000_reqNS_1000_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,1000,44686.570312
nh97_tension_SCIP_bfs_percNO_0.090000_reqNS_10_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,10,8043.926270
nh97_tension_SCIP_bfs_percNO_0.090000_reqNS_50_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,50,9415.923828
nh97_tension_SCIP_bfs_percNO_0.090000_reqNS_100_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,100,12207.957031
nh97_tension_SCIP_bfs_percNO_0.090000_reqNS_200_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,200,18458.042969
nh97_tension_SCIP_bfs_percNO_0.090000_reqNS_1000_alpha_0.000000_beta_0.000000_solCut_0.000000_depthCut_0.000000.csv,1000,52109.347656
